rule_id,family,direction,date,or_class,or_size,signal_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,scope
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-02-10,normal,145.0,2026-02-10 10:18:00-05:00,2026-02-10 10:19:00-05:00,25413.75,2026-02-10 10:24:00-05:00,25377.0,stop,-74.84,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-02-19,normal,120.75,2026-02-19 10:01:00-05:00,2026-02-19 10:02:00-05:00,24895.5,2026-02-19 10:03:00-05:00,24940.0,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-02-24,normal,218.25,2026-02-24 10:20:00-05:00,2026-02-24 10:21:00-05:00,24915.5,2026-02-24 10:26:00-05:00,24960.0,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-02-25,tight,123.0,2026-02-25 10:57:00-05:00,2026-02-25 10:58:00-05:00,25283.75,2026-02-25 11:48:00-05:00,25328.25,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-02-27,normal,130.0,2026-02-27 10:01:00-05:00,2026-02-27 10:02:00-05:00,24915.0,2026-02-27 10:06:00-05:00,24959.5,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-03-04,normal,133.25,2026-03-04 10:08:00-05:00,2026-03-04 10:09:00-05:00,24991.0,2026-03-04 10:14:00-05:00,24957.1875,stop,-68.965,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-03-06,tight,120.5,2026-03-06 10:12:00-05:00,2026-03-06 10:13:00-05:00,24750.5,2026-03-06 10:14:00-05:00,24795.0,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-03-09,normal,171.25,2026-03-09 10:45:00-04:00,2026-03-09 10:46:00-04:00,24557.25,2026-03-09 11:12:00-04:00,24601.75,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-03-10,tight,121.5,2026-03-10 10:41:00-04:00,2026-03-10 10:42:00-04:00,25097.25,2026-03-10 10:56:00-04:00,25141.75,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-03-16,tight,94.0,2026-03-16 10:06:00-04:00,2026-03-16 10:07:00-04:00,24731.0,2026-03-16 10:30:00-04:00,24707.0,stop,-49.34,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-03-17,tight,112.5,2026-03-17 10:35:00-04:00,2026-03-17 10:36:00-04:00,24865.25,2026-03-17 10:38:00-04:00,24836.625,stop,-58.59,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-03-19,normal,125.5,2026-03-19 10:31:00-04:00,2026-03-19 10:32:00-04:00,24256.25,2026-03-19 10:34:00-04:00,24300.75,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-03-23,normal,136.0,2026-03-23 10:07:00-04:00,2026-03-23 10:08:00-04:00,24581.75,2026-03-23 10:15:00-04:00,24626.25,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-03-26,tight,92.5,2026-03-26 10:39:00-04:00,2026-03-26 10:40:00-04:00,24175.0,2026-03-26 10:40:00-04:00,24219.5,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-04-01,normal,151.0,2026-04-01 10:30:00-04:00,2026-04-01 10:31:00-04:00,24205.25,2026-04-01 10:33:00-04:00,24167.0,stop,-77.84,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-04-06,normal,128.5,2026-04-06 10:30:00-04:00,2026-04-06 10:31:00-04:00,24383.75,2026-04-06 10:32:00-04:00,24351.125,stop,-66.59,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-04-14,normal,100.75,2026-04-14 10:09:00-04:00,2026-04-14 10:10:00-04:00,25759.0,2026-04-14 10:29:00-04:00,25803.5,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-04-17,tight,91.25,2026-04-17 10:00:00-04:00,2026-04-17 10:01:00-04:00,26749.25,2026-04-17 10:20:00-04:00,26725.9375,stop,-47.965,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-04-21,normal,111.75,2026-04-21 10:00:00-04:00,2026-04-21 10:01:00-04:00,26845.5,2026-04-21 10:23:00-04:00,26817.0625,stop,-58.215,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-04-22,tight,79.5,2026-04-22 10:07:00-04:00,2026-04-22 10:08:00-04:00,26903.25,2026-04-22 10:20:00-04:00,26947.75,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=45|time_exit=12:00|touch_tolerance=5,or_retest,long,2026-04-23,normal,103.75,2026-04-23 10:52:00-04:00,2026-04-23 10:53:00-04:00,27068.75,2026-04-23 11:00:00-04:00,27113.25,target,87.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-11-20,normal,97.25,2025-11-20 10:23:00-05:00,2025-11-20 10:24:00-05:00,25245.0,2025-11-20 10:31:00-05:00,25274.5,target,57.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-11-26,tight,81.75,2025-11-26 11:00:00-05:00,2025-11-26 11:01:00-05:00,25275.25,2025-11-26 11:08:00-05:00,25304.75,target,57.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-12-01,normal,110.75,2025-12-01 10:26:00-05:00,2025-12-01 10:27:00-05:00,25338.5,2025-12-01 10:31:00-05:00,25310.3125,stop,-57.715,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-12-02,normal,141.75,2025-12-02 10:01:00-05:00,2025-12-02 10:02:00-05:00,25642.25,2025-12-02 10:11:00-05:00,25606.3125,stop,-73.215,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-12-03,tight,86.5,2025-12-03 10:17:00-05:00,2025-12-03 10:18:00-05:00,25543.25,2025-12-03 10:21:00-05:00,25521.125,stop,-45.59,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-12-09,tight,93.25,2025-12-09 10:29:00-05:00,2025-12-09 10:30:00-05:00,25657.5,2025-12-09 11:00:00-05:00,25687.0,target,57.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-12-16,normal,140.5,2025-12-16 10:04:00-05:00,2025-12-16 10:05:00-05:00,25114.5,2025-12-16 10:07:00-05:00,25144.0,target,57.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-12-23,normal,99.5,2025-12-23 10:58:00-05:00,2025-12-23 10:59:00-05:00,25738.75,2025-12-23 11:51:00-05:00,25768.25,target,57.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-12-24,tight,45.75,2025-12-24 10:13:00-05:00,2025-12-24 10:14:00-05:00,25832.0,2025-12-24 10:22:00-05:00,25820.0625,stop,-25.215,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2025-12-30,tight,57.5,2025-12-30 10:53:00-05:00,2025-12-30 10:54:00-05:00,25738.75,2025-12-30 11:16:00-05:00,25768.25,target,57.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-01-02,normal,95.5,2026-01-02 10:00:00-05:00,2026-01-02 10:01:00-05:00,25767.0,2026-01-02 10:04:00-05:00,25742.625,stop,-50.09,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-01-07,normal,93.5,2026-01-07 10:06:00-05:00,2026-01-07 10:07:00-05:00,25865.75,2026-01-07 10:15:00-05:00,25841.875,stop,-49.09,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-01-19,tight,58.0,2026-01-19 10:25:00-05:00,2026-01-19 10:26:00-05:00,25310.75,2026-01-19 11:03:00-05:00,25340.25,target,57.66,human_window
or_retest_refine|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=not_wide|or_stop_fraction=0.25|start=10:00|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=15:55|touch_tolerance=5,or_retest,long,2026-01-20,normal,124.75,2026-01-20 10:32:00-05:00,2026-01-20 10:33:00-05:00,25384.75,2026-01-20 10:42:00-05:00,25414.25,target,57.66,human_window
